archive,bucket,file,method_name,upload_status,row_count,time_column,numeric_count,dataset_id,version_id,profile_status,profile_count,recommend_status,recommend_count,transform_status,transformed_vars,analysis_recommend_status,analysis_sequence,analysis_status,artifact_count,caveat_count,assumption_count,artifact_types
mcs2024.zip,world,commodities/gypsu/mcs2024-gypsu_world.csv,cross_correlation,200,22,,3,a63aaf1e-139a-4125-9432-6643e38b35aa,b56737cb-9191-4256-8ca3-0b14a51056dd,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/gypsu/mcs2024-gypsu_salient.csv,cross_correlation,200,22,,3,f50cdbb3-f891-461b-a80f-f96c71efecd9,3d52a999-130e-46c5-ac47-438c21801e6a,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/arsen/mcs2024-arsen_world.csv,cross_correlation,200,9,,4,ecf5bf6c-80ec-4d3d-bfd0-25e1ce0d9830,c85c2086-56d9-4fcf-bef6-5e47c78e5c46,200,2,200,2,200,2,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/arsen/mcs2024-arsen_salient.csv,cross_correlation,200,5,Year,7,c55db046-b4d7-4480-a26d-77584ccb3515,37baa6fc-39b8-4c0b-a335-8668c7ebff59,200,7,200,7,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/graph/mcs2024-graph_salient.csv,cross_correlation,200,5,Year,8,49ed3160-aa19-4329-9d47-c3e30c2417c8,c7b6032e-22b7-498e-b5bc-232ee686d6e4,200,8,200,8,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/graph/mcs2024-graph_world.csv,cross_correlation,200,20,,4,479d76cf-f997-4451-aaf6-26b90f39b68b,2f96df87-dd53-4491-ab80-dd4f81916eb6,200,3,200,3,200,3,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/potas/mcs2024-potas_world.csv,cross_correlation,200,14,,4,c751458c-8f63-4ff0-b4c7-838388278e43,e8002bbf-988e-4671-bff2-2e7b01952867,200,4,200,4,200,4,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/potas/mcs2024-potas_salient.csv,cross_correlation,200,5,Year,9,758508fb-3541-4a33-ad50-ec0f27f0d8e2,e0b74a38-9011-48a8-bd62-c24b8f7f52a9,200,9,200,9,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,salient,commodities/mgmet/mcs2024-mgmet_salient.csv,cross_correlation,200,5,Year,8,19064aca-c087-4ffe-9099-43b9f2a9f0b8,a62fbc40-9348-4c32-bf36-9d8b36adffe1,200,8,200,8,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2024.zip,world,commodities/mgmet/mcs2024-mgmet_world.csv,cross_correlation,200,10,,4,ab5b0104-d26e-4cb3-8d55-674f85b3e8b6,889f085e-8b9b-41b8-b9ac-a687f2e7758e,200,2,200,2,200,2,200,descriptive_summary,200,2,1,2,"cross_correlation_plot,cross_correlation_result"
