archive,bucket,file,method_name,upload_status,row_count,time_column,numeric_count,dataset_id,version_id,profile_status,profile_count,recommend_status,recommend_count,transform_status,transformed_vars,analysis_recommend_status,analysis_sequence,analysis_status,artifact_count,caveat_count,assumption_count,artifact_types,error
mcs2024.zip,salient,commodities/salt/mcs2024-salt_salient.csv,decomposition,200,5.0,Year,12.0,1714e044-cf6e-4e53-9600-90512b9fb19f,634c245f-02c0-48fd-9e60-7d4eefbd01ef,200.0,12.0,200.0,12.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,13.0,36.0,,
mcs2024.zip,world,commodities/salt/mcs2024-salt_world.csv,decomposition,200,25.0,,4.0,c6b6aec2-89ce-46ca-83b0-85ed5937b1c8,75274ecc-b1ab-4b33-8eaf-034a37551f42,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/gypsu/mcs2024-gypsu_world.csv,decomposition,200,22.0,,3.0,20f23eb4-69f9-49f2-9437-53cad326d8b4,b8152f8a-3ce2-4367-b6e1-a14df5cb6125,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/gypsu/mcs2024-gypsu_salient.csv,decomposition,200,22.0,,3.0,140732f9-1ec7-43f7-ac07-2c82ba8eb00e,96130b82-c56a-47b3-9255-2721c5b929e8,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/arsen/mcs2024-arsen_world.csv,decomposition,200,9.0,,4.0,706e263e-330c-4920-8785-3e661590fb7d,8e20d8cd-f16a-4a78-8a3c-cc41633ec38d,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/arsen/mcs2024-arsen_salient.csv,decomposition,200,5.0,Year,7.0,d5cee84a-1a71-4543-b75c-6fd30194a2c7,8953baa2-ca89-497d-949e-74079d6e9912,200.0,7.0,200.0,7.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,8.0,21.0,,
mcs2024.zip,salient,commodities/graph/mcs2024-graph_salient.csv,decomposition,200,5.0,Year,8.0,bf52c802-53eb-45ec-9c63-ea3dbd6241f4,ab398b69-c1b2-46a7-a0f9-f915118a8e47,200.0,8.0,200.0,8.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,9.0,24.0,,
mcs2024.zip,world,commodities/graph/mcs2024-graph_world.csv,decomposition,200,20.0,,4.0,a1396ace-e284-4ee1-8edb-3a3f3ba060f6,718d253d-417d-440a-87f1-cf0d25a2bd1c,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,world,commodities/potas/mcs2024-potas_world.csv,decomposition,200,14.0,,4.0,6403bc27-fd77-4e94-b834-23439bd92b36,324c89cc-7927-48f7-8ed8-e0cd7fe640e9,200.0,4.0,200.0,4.0,200.0,4.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
mcs2024.zip,salient,commodities/potas/mcs2024-potas_salient.csv,decomposition,200,5.0,Year,9.0,d565a161-df0e-4a16-8cf3-7d3f5f0db62f,012db001-aac6-4ca3-bdab-b3519ed14c56,200.0,9.0,200.0,9.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,10.0,27.0,,
mcs2024.zip,salient,commodities/mgmet/mcs2024-mgmet_salient.csv,decomposition,200,5.0,Year,8.0,a8a15d72-25af-4a64-a1c2-5091f29830a3,9f00a878-9848-456a-9288-c44dba4f079f,200.0,8.0,200.0,8.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,0.0,9.0,24.0,,
mcs2024.zip,world,commodities/mgmet/mcs2024-mgmet_world.csv,decomposition,200,10.0,,4.0,91b81e5f-76b2-4d27-94a1-cd7c73331a67,499886f6-da40-43e1-9da2-6d3b7d1824f3,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,0.0,1.0,0.0,,
