archive,bucket,file,method_name,upload_status,row_count,time_column,numeric_count,dataset_id,version_id,profile_status,profile_count,recommend_status,recommend_count,transform_status,transformed_vars,analysis_recommend_status,analysis_sequence,analysis_status,artifact_count,caveat_count,assumption_count,artifact_types,error
mcs2024.zip,trends_figures,commodities/unknown/MCS2025_Fig2_Net_Import_Reliance.csv,cross_correlation,200,64.0,,2.0,6603623e-fe74-4c02-a8e7-0c8f5d74ef70,49d36e89-d457-4027-96c3-5f5975104f4d,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,other,commodities/unknown/MCS2025_T3_State_Value_Rank.csv,cross_correlation,200,51.0,Year,3.0,cf780166-add4-4100-80c1-694e661691ca,c458a7f9-1b5b-4a12-8122-655d10f9bbb6,200.0,3.0,200.0,3.0,200.0,3.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,trends_figures,commodities/unknown/MCS2025_Fig3_Major_Import_Sources.csv,cross_correlation,200,43.0,,1.0,1d591682-1d35-406c-88f4-61b561545e68,1f3f95e3-3560-4d65-b4b2-55195e816159,200.0,1.0,200.0,1.0,200.0,1.0,200.0,descriptive_summary,200.0,0.0,2.0,2.0,,
mcs2024.zip,trends_figures,commodities/unknown/MCS2025_Fig1_Minerals_in_Economy.csv,cross_correlation,200,14.0,Year,1.0,72d93092-1fe1-43ad-9e3b-30f314cde50f,0eac1a76-7fe2-495b-9d82-13ba85399deb,200.0,1.0,200.0,1.0,200.0,1.0,200.0,"decomposition,structural_break",200.0,0.0,2.0,2.0,,
mcs2024.zip,world,commodities/unknown/mcs2023-feore_world.csv,cross_correlation,200,38.0,,4.0,42d5613f-dce6-4aa0-acef-189a868e492a,dde6c546-b8e5-481b-8838-33db80849779,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,trends_figures,commodities/unknown/MCS2025_T2_Mineral_Economic_Trends.csv,cross_correlation,200,5.0,Year,21.0,c332c46a-67da-4851-969a-455f21d3baaa,53b47134-4166-47e4-b794-7ad8d4ab1fb7,200.0,21.0,200.0,21.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,world,commodities/unknown/mcs2023-feste_world.csv,cross_correlation,200,34.0,,3.0,ea447167-0f15-4085-b6e3-1478ce567d30,943d972b-e832-419a-9d93-7a228c583e16,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,salient,commodities/stron/mcs2024-stron_salient.csv,cross_correlation,200,5.0,Year,9.0,e81403a3-9f53-4ac8-b0af-98f7297be54d,0f00138f-afe9-4217-9f86-03a51784dcef,200.0,9.0,200.0,9.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,world,commodities/stron/mcs2024-stron_world.csv,cross_correlation,200,7.0,,2.0,4603e232-95a5-4aa3-b503-24070b309e36,6861c182-ee38-40d3-822a-a23c0ad60a24,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,salient,commodities/bromi/mcs2024-bromi_salient.csv,cross_correlation,200,5.0,Year,4.0,9cffdb90-16d4-4dc1-b657-d93ccc283efa,9240b5dd-e3fc-410f-9798-30a7f59dbcfc,200.0,4.0,200.0,4.0,200.0,4.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,world,commodities/bromi/mcs2024-bromi_world.csv,cross_correlation,200,9.0,,3.0,7ce5ec17-cfe1-467b-838c-4b682890ba9c,efbc120a-09b4-4233-a85f-3540366280b7,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,salient,commodities/niobi/mcs2024-niobi_salient.csv,cross_correlation,200,5.0,Year,7.0,97e54d3b-0bc0-4914-85c2-e58991346104,b59b5e43-7b2e-4a99-b688-c78046627a18,200.0,7.0,200.0,7.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,world,commodities/niobi/mcs2024-niobi_world.csv,cross_correlation,200,8.0,,5.0,8b9cf2c4-c666-4acd-8ff3-9d02b04c4c45,30a69f96-24fa-4ba8-8497-f67bc2e68a09,200.0,4.0,200.0,4.0,200.0,4.0,200.0,descriptive_summary,200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,salient,commodities/raree/mcs2024-raree_salient.csv,cross_correlation,200,5.0,Year,18.0,716e7bd9-8337-4fef-a710-4050090365b3,c29e4377-817e-4024-9b73-e79dd1dd88dc,200.0,18.0,200.0,18.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,world,commodities/raree/mcs2024-raree_world.csv,cross_correlation,200,16.0,,3.0,c34f736e-551e-41e3-9c25-500d8763309f,b33ef465-021e-4cd5-858c-4bfcfa6c5748,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,world,commodities/sodaa/mcs2024-sodaa_world.csv,cross_correlation,200,9.0,,3.0,60443298-0b97-43ee-9f83-fd3ec6649f54,a717e0c7-6e78-49ad-bac3-2ae4eca1b425,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,salient,commodities/sodaa/mcs2024-sodaa_salient.csv,cross_correlation,200,5.0,Year,9.0,4715bd9e-cb3c-428b-9649-8b6875f34ded,4aaa8b4f-5947-4606-a2f9-57f4328797fb,200.0,9.0,200.0,9.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,salient,commodities/silve/mcs2024-silve_salient.csv,cross_correlation,200,5.0,Year,12.0,324e9a1d-c91e-4ff6-a670-037241d825ca,69d46179-e8ea-4a7e-be94-273769d98c3f,200.0,12.0,200.0,12.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,world,commodities/silve/mcs2024-silve_world.csv,cross_correlation,200,14.0,,4.0,32947def-7bf5-4000-b815-2aa7d0173076,ff598f3e-0150-49c4-b84f-4cf48f1f3c3e,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,world,commodities/phosp/mcs2024-phosp_world.csv,cross_correlation,200,26.0,,3.0,48be446f-8612-4e79-986c-007c994363a1,c55a11b8-5bd6-4205-bec4-897e4125ce93,200.0,3.0,200.0,3.0,200.0,3.0,200.0,descriptive_summary,200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,salient,commodities/phosp/mcs2024-phosp_salient.csv,cross_correlation,200,5.0,Year,8.0,07867994-06a0-4510-b913-3fbd37d35bf1,cc59864a-a4d6-4c65-a8c1-6f8ea43074e9,200.0,8.0,200.0,8.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2024.zip,world,commodities/wolla/mcs2024-wolla_world.csv,cross_correlation,200,7.0,,4.0,e35cb298-f5ea-4a07-920e-b46e921a7e40,71acf3ac-0dcf-4417-815c-ee8850216944,200.0,2.0,200.0,2.0,200.0,2.0,200.0,descriptive_summary,200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2025.zip,salient,commodities/timin/mcs2025-timin_salient.csv,cross_correlation,200,5.0,Year,10.0,aa2aeb05-e769-40af-9a50-f5f1dedfe799,33d9f50b-b92f-4280-a97c-51e1d2d26d4a,200.0,10.0,200.0,10.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2025.zip,salient,commodities/sandc/mcs2025-sandc_salient.csv,cross_correlation,200,5.0,Year,7.0,c80ddba6-3c41-496c-a25f-a17b0bcbd789,26f28c9b-7893-4a0e-99d6-3f88c6f5806e,200.0,7.0,200.0,7.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2025.zip,salient,commodities/lead/mcs2025-lead_salient.csv,cross_correlation,200,5.0,Year,11.0,874ffc82-9c89-40e2-87e0-d7e39dfc5b05,b0837759-741c-4d2f-a2ad-26fe12040394,200.0,11.0,200.0,11.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2025.zip,salient,commodities/stron/mcs2025-stron_salient.csv,cross_correlation,200,5.0,Year,9.0,08f28738-4490-4967-8ae8-6e5601cf6aa1,1909c435-396a-4344-9566-88ef9ab5dafb,200.0,9.0,200.0,9.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2025.zip,salient,commodities/rareee/mcs2025-rareee_salient.csv,cross_correlation,200,5.0,Year,18.0,65c1f8af-75f7-4c93-85dc-e93d78f837c0,c82773c3-3d64-45fd-8319-7ef17d6ed97f,200.0,18.0,200.0,18.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2025.zip,salient,commodities/cadmi/mcs2025-cadmi_salient.csv,cross_correlation,200,5.0,Year,12.0,26852ce5-50d0-4c53-8286-202a0247e439,57ebfe50-da65-4c3a-a960-b843e9f99a13,200.0,12.0,200.0,12.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2025.zip,salient,commodities/thori/mcs2025-thori_salient.csv,cross_correlation,200,5.0,Year,8.0,5bd09c78-64f4-4fba-8119-b70e7233e5a9,73e81623-3b21-41a5-9467-b5edbb9a933d,200.0,6.0,200.0,6.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
mcs2025.zip,salient,commodities/nitro/mcs2025-nitro_salient.csv,cross_correlation,200,5.0,Year,8.0,b9d97bd6-07dc-43ea-a9da-9fa467093e94,b1623657-d8bb-47c6-bec7-a552202d022b,200.0,8.0,200.0,8.0,200.0,5.0,200.0,"cross_correlation,decomposition,structural_break",200.0,2.0,1.0,2.0,"cross_correlation_plot,cross_correlation_result",
