archive,bucket,file,method_name,upload_status,row_count,time_column,numeric_count,dataset_id,version_id,profile_status,profile_count,recommend_status,recommend_count,transform_status,transformed_vars,analysis_recommend_status,analysis_sequence,analysis_status,artifact_count,caveat_count,assumption_count,artifact_types
mcs2024.zip,salient,trends/tables/MCS2024_T5_Critical_Minerals_Salient.csv,decomposition,200,31,Year,7,42eeec4c-95fe-47f3-a9c4-0400a87601ad,a7c83f6c-8b99-4277-ae72-3b28e070a25f,200,7,200,7,200,5,200,"cross_correlation,decomposition,structural_break",200,0,8,21,
mcs2024.zip,trends_figures,trends/tables/MCS2024_T4_Critical_Minerals_End_Use.csv,decomposition,200,50,,0,9f593c12-d252-483e-9133-dcedb7a89846,0d605c2d-6589-4f58-9d8b-50848b404a6d,200,0,200,0,204,0,200,descriptive_summary,200,0,1,0,
mcs2024.zip,trends_figures,trends/tables/MCS2024_T2_Mineral_Economic_Trends.csv,decomposition,200,5,Year,21,fe40457a-3610-4cbb-8602-f39299017c08,0963a470-4f7e-4d4a-a244-719e311531e0,200,21,200,21,200,5,200,"cross_correlation,decomposition,structural_break",200,0,22,63,
mcs2024.zip,trends_figures,trends/tables/MCS2024_T1_Mineral_Industry_Trends.csv,decomposition,200,5,Year,12,ab79556e-bc14-4070-97ea-291021891740,8446b793-6040-4c66-b28e-1b507c39d23b,200,12,200,12,200,5,200,"cross_correlation,decomposition,structural_break",200,0,13,36,
mcs2024.zip,salient,commodities/vanad/mcs2024-vanad_salient.csv,decomposition,200,5,Year,21,6261c3ed-81ea-41b2-b6b2-3fabbe7e9b5b,a3fbd5e5-ede8-459c-9d10-51059aaed914,200,21,200,21,200,5,200,"cross_correlation,decomposition,structural_break",200,0,22,63,
mcs2024.zip,world,commodities/vanad/mcs2024-vanad_world.csv,decomposition,200,7,,3,88088d1e-d7b1-4a01-9ce5-6aa6fdf664ac,5dc8db4b-658e-48b3-a2e4-72ae3b49ce44,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/salt/mcs2024-salt_salient.csv,decomposition,200,5,Year,12,cceb9878-a78b-4651-80c4-8866ed9bfcd6,a71e9f07-4187-4725-bb28-40cf57f5aa57,200,12,200,12,200,5,200,"cross_correlation,decomposition,structural_break",200,0,13,36,
mcs2024.zip,world,commodities/salt/mcs2024-salt_world.csv,decomposition,200,25,,4,a3ea6eda-6d00-40f3-91fe-499284416876,2cea64ae-67e2-4cc2-a16a-2332c4bc9991,200,2,200,2,200,2,200,descriptive_summary,200,0,1,0,
mcs2024.zip,world,commodities/gypsu/mcs2024-gypsu_world.csv,decomposition,200,22,,3,07593b55-cf88-4c65-a95c-b586921021d1,8ae72410-92a8-4a94-8713-ec8db1ca5316,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/gypsu/mcs2024-gypsu_salient.csv,decomposition,200,22,,3,dc3b130b-1e1f-480f-a24a-72e211af8d7f,3db6bb13-0c29-4e78-b2a6-4fb7dcb205ff,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,world,commodities/arsen/mcs2024-arsen_world.csv,decomposition,200,9,,4,79d85173-02cf-49ee-ac8a-d926e3bc296e,3c070b5a-a477-4fcd-832c-b306c12e3676,200,2,200,2,200,2,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/arsen/mcs2024-arsen_salient.csv,decomposition,200,5,Year,7,5198477a-4cb3-4bcf-b9a0-a204f519b2ce,5f4bbaff-c435-411e-a2f7-e32bd2c15635,200,7,200,7,200,5,200,"cross_correlation,decomposition,structural_break",200,0,8,21,
mcs2024.zip,salient,commodities/graph/mcs2024-graph_salient.csv,decomposition,200,5,Year,8,8e46b0aa-067e-43d6-a599-9f36af85b376,ae6acb2e-ecfe-4634-87fa-9c172931988d,200,8,200,8,200,5,200,"cross_correlation,decomposition,structural_break",200,0,9,24,
mcs2024.zip,world,commodities/graph/mcs2024-graph_world.csv,decomposition,200,20,,4,8ed49829-f508-4700-a373-eafbd26f444b,45c71d41-d493-4f67-ba73-a813d0a09240,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,world,commodities/potas/mcs2024-potas_world.csv,decomposition,200,14,,4,856b1583-8f0c-40ad-af4c-81ba40b4b6ee,c10bd042-03fe-417b-8dc9-add8e43087c8,200,4,200,4,200,4,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/potas/mcs2024-potas_salient.csv,decomposition,200,5,Year,9,aedd8b6e-7b00-4ade-895b-97c0127c7189,cb7fa19c-d4fb-4374-8594-407c33cfee34,200,9,200,9,200,5,200,"cross_correlation,decomposition,structural_break",200,0,10,27,
mcs2024.zip,salient,commodities/mgmet/mcs2024-mgmet_salient.csv,decomposition,200,5,Year,8,93413dde-b9b7-422d-9931-c58ba3e7bef8,e89706b3-f587-4e17-aa49-284064ec93d1,200,8,200,8,200,5,200,"cross_correlation,decomposition,structural_break",200,0,9,24,
mcs2024.zip,world,commodities/mgmet/mcs2024-mgmet_world.csv,decomposition,200,10,,4,efcffd00-071f-43d1-b725-1cc2633b796d,75b82050-f337-4fe5-8755-9e6eaf6f1b21,200,2,200,2,200,2,200,descriptive_summary,200,0,1,0,
mcs2024.zip,world,commodities/beryl/mcs2024-beryl_world.csv,decomposition,200,8,,4,152b7c0b-9b37-48d7-8bb3-71e863ff3a02,c8686baf-74d0-41b8-83d4-fb255489c108,200,2,200,2,200,2,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/beryl/mcs2024-beryl_salient.csv,decomposition,200,5,Year,9,06b80910-aeb6-4d71-914c-6eebe6f3f13e,84f323f8-79e4-40b5-a1c3-d80bb2dfcffe,200,9,200,9,200,5,200,"cross_correlation,decomposition,structural_break",200,0,10,27,
mcs2024.zip,salient,commodities/zeoli/mcs2024-zeoli_salient.csv,decomposition,200,5,Year,6,b3a96b33-a22e-40de-a78d-49e63b59a843,46990033-4dfe-45b8-b7cc-d9dc14fc046f,200,6,200,6,200,5,200,"cross_correlation,decomposition,structural_break",200,0,7,18,
mcs2024.zip,world,commodities/zeoli/mcs2024-zeoli_world.csv,decomposition,200,15,,5,4bbc9c2c-ae9b-4b6e-b832-503a0a629930,dfe50195-9499-41c2-b34d-3763539ebbe8,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/simet/mcs2024-simet_salient.csv,decomposition,200,5,Year,11,1110cf27-143c-4b6a-b90d-112fe872f82d,aea85eab-c028-49d8-958f-09b2ff844b57,200,11,200,11,200,5,200,"cross_correlation,decomposition,structural_break",200,0,12,33,
mcs2024.zip,world,commodities/simet/mcs2024-simet_world.csv,decomposition,200,38,,4,7dbb86f2-4d04-4309-9f1d-c19f783e5928,90edf9fc-a793-416f-84ba-e3e8d5b69c79,200,2,200,2,200,2,200,descriptive_summary,200,0,1,0,
mcs2024.zip,world,commodities/zirco/mcs2024-zirco_world.csv,decomposition,200,12,,3,2262cf4a-0b41-4f27-b322-f576a2a718d8,96c58f7b-5201-42c7-893e-e5663280df92,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/zirco/mcs2024-zirco_salient.csv,decomposition,200,5,Year,16,9c102d55-26f7-4edc-9796-d9957f2799a2,f2c0541e-0cd0-4ef7-8cd7-aed34fcb89b1,200,15,200,15,200,5,200,"cross_correlation,decomposition,structural_break",200,0,17,48,
mcs2024.zip,salient,commodities/quartz/mcs2024-quartz_salient.csv,decomposition,200,5,Year,9,73259598-8110-44d7-8359-5f240d976b20,d61587c2-627c-4ca8-8e99-644b4df433df,200,5,200,5,200,5,200,"cross_correlation,decomposition,structural_break",200,0,10,27,
mcs2024.zip,world,commodities/stond/mcs2024-stond_world.csv,decomposition,200,3,,4,2a11b003-3fcd-436e-98ec-99a827684e36,b75d6390-0768-4a1f-8c39-f3ba30bf223b,200,2,200,2,200,2,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/stond/mcs2024-stond_salient.csv,decomposition,200,5,Year,14,fc2f368a-557c-43a1-a93e-33791b998c5b,944d6ee9-9b60-4d70-af24-709d7dc83b5b,200,14,200,14,200,5,200,"cross_correlation,decomposition,structural_break",200,0,15,42,
mcs2024.zip,salient,commodities/lead/mcs2024-lead_salient.csv,decomposition,200,5,Year,12,8cb9ad8e-b50a-481d-9b0b-c68f69b61ac4,b33f1a78-19c5-4fcb-81af-ad48092eecfc,200,12,200,12,200,5,200,"cross_correlation,decomposition,structural_break",200,0,13,36,
mcs2024.zip,world,commodities/lead/mcs2024-lead_world.csv,decomposition,200,14,,3,2c574901-eec4-4400-aaf4-3f6c764e0183,5c3bbb54-d6c8-47d8-bc23-d948324edb67,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/fepig/mcs2024-fepig_salient.csv,decomposition,200,5,Year,7,b527be34-e843-4184-927f-d823632a1fc2,7c8e0403-2f93-462a-9338-ee8742bdd03f,200,7,200,7,200,5,200,"cross_correlation,decomposition,structural_break",200,0,8,21,
mcs2024.zip,world,commodities/fepig/mcs2024-fepig_world.csv,decomposition,200,9,,6,73057fd3-2e58-42c8-a802-f7db3058e54a,25d37d9c-55de-48fe-89ea-193e8a489f2f,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/mgcomp/mcs2024-mgcomp_salient.csv,decomposition,200,5,Year,7,72d528d6-2ce4-4575-9854-7da46e8c0d05,8f7ded96-4365-4b20-9fce-25dd9d5d2345,200,7,200,7,200,5,200,"cross_correlation,decomposition,structural_break",200,0,8,21,
mcs2024.zip,world,commodities/mgcomp/mcs2024-mgcomp_world.csv,decomposition,200,16,,3,70b41b5b-65b4-4f2f-913a-cd42d270d677,a983fec0-2d0b-4741-8feb-fa501fb7336f,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,world,commodities/coppe/mcs2024-coppe_world.csv,decomposition,200,36,,3,07520390-90ac-42c7-ae24-e159aacc29cb,74d54dfb-0dc1-4d86-a1b7-6e8df22a42da,200,3,200,3,200,3,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/coppe/mcs2024-coppe_salient.csv,decomposition,200,5,Year,16,1f438f69-eb75-4dee-b691-ea88db654f5c,680e10c1-288b-4000-9761-27125f198f8e,200,16,200,16,200,5,200,"cross_correlation,decomposition,structural_break",200,0,17,48,
mcs2024.zip,world,commodities/pumic/mcs2024-pumic_world.csv,decomposition,200,16,,4,f5ac4354-3afb-4ff8-8d48-3dda3a1bc708,4760c141-6319-4c5d-8e34-b326a02f459d,200,2,200,2,200,2,200,descriptive_summary,200,0,1,0,
mcs2024.zip,salient,commodities/pumic/mcs2024-pumic_salient.csv,decomposition,200,5,Year,7,18467a64-e384-4908-85ee-e22df4173c00,a3f5d4b3-9f80-4c3e-ae71-f7173b0682ce,200,7,200,7,200,5,200,"cross_correlation,decomposition,structural_break",200,0,8,21,
