archive,bucket,file,method_name,upload_status,row_count,time_column,numeric_count,dataset_id,version_id,profile_status,profile_count,recommend_status,recommend_count,transform_status,transformed_vars,analysis_recommend_status,analysis_sequence,analysis_status,artifact_count,caveat_count,assumption_count,artifact_types
mcs2025.zip,salient,commodities/mgcomp/mcs2025-mgcomp_salient.csv,cross_correlation,200,5,Year,7,08827be6-0af3-4ca8-9c2c-a62adec8126f,031ca9da-fb1c-4572-942b-bc7829b5dc17,200,7,200,7,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
mcs2025.zip,salient,commodities/sulfu/mcs2025-sulfu_salient.csv,cross_correlation,200,5,Year,13,be44e245-afc1-4f79-a978-1f65b1aa521d,8bc4d2db-339a-4945-bd70-7cdbadfada01,200,13,200,13,200,5,200,"cross_correlation,decomposition,structural_break",200,2,1,2,"cross_correlation_plot,cross_correlation_result"
